companyName,datePublished,ratingValue,reviewBody
Skype,2023-02-14,N/A,"Cretin, asked me to login but I need a second device. So I have to take another device evertime I go abroad. These folks are mentaly disturbed. I will phone my bank to cancel monthly debit. This was a good system till those c**ts at Microsoft took over."
Skype,2023-02-07,1,This used to be a well functioning phone app that was a reasonably priced alternative worldwide when other phone services failed.  Now it seems to be a Social Media wannabe that can't place a phone call. You can't even edit a contact entry. If MS wants to get into the Social Media game why didn't you just create an app instead of ruining this one?  Weren't apps your core business?
Skype,2023-02-05,N/A,"Skype héberge plein de professionnel du sex et d'arnaquer lié à l'industrie du sex. Cert, cela etof leur nombre d'abonnés et bien sûr Skype en profite. Il semble que Skype ne fais pas grand chose pour protéger leur utilisateurs honnête. Ne cliquez pas sur un inconnu. Même si comme moi vous cherchez des clients potentiels. Aussi, faites toujours des captures d'écran. Vous êtes prévenus."
Skype,2023-02-01,1,"Diese App ist unfassbar schlecht. Regelmäßig gelingt es mir nicht, mich einzuloggen - obwohl ich an den Daten nichts verändert habe!Habe schon vor etlichen Tagen ein Ticket beim Support eingereicht, der sich dazu erst gar nicht meldet.Für den Businessbereich - und vermutlich nicht nur da - völlig unbrauchbar!!!"
Skype,2023-01-18,1,"Skype gets worse day by day. The app UI is completely unusable. Call quality is terrible - even on the fastest connection. They are unable to notify you when credit gets low so you are just cut off when credit runs out. Lazy, filthy Microsoft scum are unable to think rationally or act decently."
Skype,2023-01-18,1,Skype is a fraud. Someone use my bank card to get on Skype.
Skype,2023-01-17,1,"I am trying to set up an account Everything is fine until the robot check. After correctly completing the select the pictures with the same object, I get a blue tick  - followed by then being reverted to the robot check page, ad infinitum.I have tried in the app, clearing cache etc, on the web, incognito , Wi-Fi and 4G using iPhone and PC but nothing helps. The customer assistance is dreadful, basically I go through all the help options and am asked to sign in - MY PROBLEM IS I CANT SET UP THE ACCOUNT TO DO THAT!I have previously successfully set up an account for my disabled brother on his tablet, that was so easy. And other family members have done too. How on earth do I get signed up when I can’t make any contact with the company to discuss the problem?"
Skype,2023-01-15,1,Never give money to a company that has no phone number or email address.
Skype,2023-01-07,1,Customer service is awful. They never solve the problems. I paid for a subscription but I can't use it and they don't refund my money!!Skype says: contact with Google and Google says: contact with Skype. I chatted with one of them to resolve the issue. She doesn't even know how to talk to a customer. Nervous girl!!!
Skype,2023-01-02,1,"I've read some Skype reviews on here, they're like mine. I bought some Skype credit.Then later on, my Skype credit is suspended. I have to reactivite. I tried once, and they needed a separate email address, so I put one in, and again today, no Skype code received to activate it. My body is quite unwell. My time is like gold. This review is minus 5. I just wish my money back and will only use Skype as a backup. Date of experience is an estimate."
Skype,2023-01-02,1,"Ein Stern ist zuviel -schlechte Tonqualität, schlechte Verbindung, Chat bereinigen- eine Zumutung, nur einseitig möglich (???!!!) . Eigentlich gehört der Laden selbst gründlich gereinigt."
Skype,2022-12-28,N/A,"Negative minus one,if something doesn't work, you throw it out!Skype just does not work. Cough on it and suspended for days,and they will not tell you of your transgressions if any."
Skype,2022-12-27,2,Super bad experience. It happened many times. I bought credit so I can call international but I haven't receive the credit the same time and just need to wait and wait. How come you can deduct to the bank account and then you don't deliver your products directly???? :(
Skype,2022-12-15,1,"This service is beyond terrible! For a month, customer service could not solve my problem with charging credit to my account! Long support queues and each time a different story! Save yourself and your business and be away from this service!"
Skype,2022-12-14,N/A,"I recently purchased a virtual number for Skype for my company. It works terribly. The application gives an error when I try to answer my clients. I get a lot of spam every day (their spam filter is useless). Calls are deleted from the call log. A nightmare. Unfortunately I paid for a whole year subscription. It's a disgrace that Microsoft puts their name on this product, it looks like it was programmed by a monkey."
Skype,2022-12-14,1,Skype wciąż ściąga płatności z mojego konta. Nie mam do niego dostępu. Mam problem z kontaktem z supportem Skype. Fatalne user experience :(
Skype,2022-12-14,1,Meine Konto ist ständig ausgeschaltet und wider sich zu anmelden ist nicht möglich ich finde die ganze System von Skype sehr schlechte und für ältere Menschen ist nicht zu bewältigen schade das Skype so primitiv vorgeht.
Skype,2022-12-14,1,"Garbage. It stays docked in my taskbar locking my webcam and doesn't appear in the task manager to quit. If I hit quit skype 10,000 it won't close, even if I try to open it, it won't open. It's worse than any computer virus I've ever gotten. I want to smash every Skype-related thing that's been made with my bare hands. Their offices should be converted into a large toilet because a room full of feces would serve humanity better than this trash. If you work on this program, feel very ashamed."
Skype,2022-12-12,N/A,"Når jeg ringer op ,lægger den på kort tid efter.  Har aldrig oplevet det virker."
Skype,2022-12-11,1,"I have been using Skype for over 30 years. Since I live in Norway. While my parents and sister live in Bulgaria. And have been very happy with Skype. Until Skype became part of Microsoft.My mother in Bulgaria got sick a few months ago. And she finds herself somewhere without a landline. Therefore she has to use only her old-fashioned mobile phone. Without internet and the option to download the APP is.Therefore, I would continue to use Skype to keep in touch with her. 3 months ago I extended my Skype subscription so that it will apply to mobile phones in addition to landlines. And I pay about €15 a month for this subscription.In addition to this subscription, I also have 60 minutes of free calls. Since I have an yearly Ofis subscription with Microsoft. But it doesn't help anything. Every time I call my mom, Skype tells me to pay and pay. Because Skype doesn't use the subscriptions I have. But instead I am charged for calls per minute, which is much more expensive.Today I tried to get help from Skype to solve this problem. Because I have felt cheated by this company. There was no help phone to be found. After many automatic questions and answers. Then I ended up on a page where they promised chat help. And I had to stand in a long line. I was number 66 in the line.It is not enough that you have to wait for them to help 66 people before me. But it said that you must not close this window. Because then you could get out of the line. In other words. You had to block your phone while waiting in line.And I waited, and waited, and waited. After about 2 hours I was number 1 in the line. Then I thought I would soon get the help I needed. But no. Another 2 hours passed while I was number 1 in the line. Without anything happening. Then I gave up.It seemed that people from Microsoft are speculating that if you choose to block your mobile to wait several hours for help. Most will give up. Since many people depend on using their mobiles for various tasks in everyday life.Many simple Norwegian companies that do not deal with software technology use software that give you the choice of being called or contacted back if there are long lines for help. But Microsoft probably don't have access to such ""complicated"" technology. Ha ha.  Maybe Mr. Bill Gates should try to fix the problems in his own company first. Before he throws himself into fixing the problems of the rest of humanity."
